TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
9016000,TeamSeason,GoalkeeperSingleGoalAgainst,decimal,32,True,Total games where this goalkeeper allowed exactly one goal,True,True
9016000,TeamSeason,GoalkeeperCleanSheets,decimal,32,True,Total goalkeeper clean sheets (awarded when zero goals were allowed to the opponent and the player played at least 60 minutes),True,True
9016000,TeamSeason,GoalkeeperWins,decimal,32,True,Total goalkeeper wins (awarded when zero goals were allowed to the opponent and the player played at least 45 minutes),True,True
9016000,TeamSeason,PenaltyKickGoals,decimal,32,True,Total penalty kick goals,True,True
9016000,TeamSeason,PenaltyKickMisses,decimal,32,True,Total penalty kick misses,True,True
9016000,TeamSeason,PenaltyKickSaves,decimal,32,True,Total penalty kick saves,True,True
9016000,TeamSeason,PenaltiesWon,decimal,32,True,Total penalties won,True,True
9016000,TeamSeason,PenaltiesConceded,decimal,32,True,Total penalties conceded ,True,True
9016000,TeamSeason,Score,decimal,32,True,Goals scored by entire team,True,True
9016000,TeamSeason,OpponentScore,decimal,32,True,Goals allowed to opponent,True,True
9016000,TeamSeason,Tackles,decimal,32,True,Total Tackles,False,True
9017000,PlayerGameProjection,StatId,integer,32,False,The unique ID of the stat,True,False
9017000,PlayerGameProjection,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
9017000,PlayerGameProjection,Season,integer,32,False,The soccer season of the game,True,False
9017000,PlayerGameProjection,RoundId,integer,32,True,The unique ID of the round,True,False
9017000,PlayerGameProjection,TeamId,integer,32,True,The unique ID of the team,True,False
9017000,PlayerGameProjection,PlayerId,integer,32,True,Unique ID assigned to each player that stays with them throughout their career,True,False
9017000,PlayerGameProjection,Name,string,100,True,Player's name,True,False
9017000,PlayerGameProjection,ShortName,string,50,True,The short name of the player,True,False
9017000,PlayerGameProjection,Team,string,50,True,The abbreviation of the Team,True,False
9017000,PlayerGameProjection,PositionCategory,string,10,True,The player's position category. ,True,False
9017000,PlayerGameProjection,Position,string,10,True,The position of the player. Possible values include: A (Attacker); M (Midfielder); D (Defender); GK (Goalkeeper),True,False
9017000,PlayerGameProjection,Jersey,integer,32,True,The player's jersey number.,True,False
9017000,PlayerGameProjection,Started,integer,32,True,Number of games the player started,True,False
9017000,PlayerGameProjection,Captain,boolean,,True,Whether the player is a captain (true/false,True,False
9017000,PlayerGameProjection,Suspension,boolean,,True,Whether the player is suspended (true/false),True,False
9017000,PlayerGameProjection,SuspensionReason,string,20,True,The reason for the suspension,True,False
9017000,PlayerGameProjection,FanDuelSalary,integer,32,True,The player's salary for FanDuel daily fantasy contests.,True,True
9017000,PlayerGameProjection,DraftKingsSalary,integer,32,True,The player's salary for DraftKings daily fantasy contests.,True,True
9017000,PlayerGameProjection,YahooSalary,integer,32,True,The player's salary for Yahoo daily fantasy contests.,True,True
9017000,PlayerGameProjection,MondogoalSalary,integer,32,True,The player's salary for Mondogoal daily fantasy contests.,True,True
9017000,PlayerGameProjection,FanDuelPosition,string,10,True,The player's eligible position in FanDuel's daily fantasy sports platform.,True,True
9017000,PlayerGameProjection,DraftKingsPosition,string,10,True,The player's eligible position in DraftKings' daily fantasy sports platform.,True,True
9017000,PlayerGameProjection,YahooPosition,string,10,True,The player's eligible position in Yahoo's daily fantasy sports platform.,True,True
9017000,PlayerGameProjection,MondogoalPosition,string,10,True,The player's eligible position in Mondogoal's daily fantasy sports platform.,True,True
9017000,PlayerGameProjection,InjuryStatus,string,50,True,Indicates the player's injury status. Possible values include: Questionable; Out,True,True
9017000,PlayerGameProjection,InjuryBodyPart,string,100,True,The body part that is injured (Knee; Groin; Calf; Hamstring; etc.),True,True
9017000,PlayerGameProjection,InjuryNotes,string,250,True,Not yet supported; will be null.,True,True
9017000,PlayerGameProjection,InjuryStartDate,date,,True,The day that the injury started or first discovered.,True,False
9017000,PlayerGameProjection,GlobalTeamId,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
9017000,PlayerGameProjection,GameId,integer,32,True,The unique ID of this game,True,False
9017000,PlayerGameProjection,OpponentId,integer,32,True,The unique ID of the team's opponent,True,False
9017000,PlayerGameProjection,Opponent,string,10,True,The name of the opponent ,True,False
9017000,PlayerGameProjection,Day,date,,True,The day of the game,True,False
9017000,PlayerGameProjection,DateTime,datetime,,True,The date and time of the game (UTC),True,False
9017000,PlayerGameProjection,HomeOrAway,string,4,True,Whether the team is home or away,True,False
9017000,PlayerGameProjection,IsGameOver,boolean,,False,Whether the game is over (true/false),True,False
9017000,PlayerGameProjection,GlobalGameId,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
9017000,PlayerGameProjection,GlobalOpponentId,integer,32,True,A globally unique ID for this opponent. This value is guaranteed to be unique across all sports/leagues.,True,False
9017000,PlayerGameProjection,Updated,datetime,,True,The timestamp of when the record was last updated (US Eastern Time),True,False
9017000,PlayerGameProjection,UpdatedUtc,datetime,,True,The timestamp of when the record was last updated (UTC Time),True,False
9017000,PlayerGameProjection,Games,integer,32,True,The number of games played,True,False
9017000,PlayerGameProjection,FantasyPoints,decimal,32,True,Total fantasy points,True,True
9017000,PlayerGameProjection,FantasyPointsFanDuel,decimal,32,True,Total Fan Duel daily fantasy points scored,True,True
9017000,PlayerGameProjection,FantasyPointsDraftKings,decimal,32,True,Total Draft Kings daily fantasy points scored,True,True
9017000,PlayerGameProjection,FantasyPointsYahoo,decimal,32,True,Total Yahoo daily fantasy points scored,True,True
9017000,PlayerGameProjection,FantasyPointsMondogoal,decimal,32,True,Total Mondogoal fantasy points scored,True,True
9017000,PlayerGameProjection,Minutes,decimal,32,True,Total minutes played,True,True
9017000,PlayerGameProjection,Goals,decimal,32,True,Total goals scored,True,True
9017000,PlayerGameProjection,Assists,decimal,32,True,Total assists scored,True,True
9017000,PlayerGameProjection,Shots,decimal,32,True,Total shots attempted,True,True
9017000,PlayerGameProjection,ShotsOnGoal,decimal,32,True,Total shots on goal attempted,True,True
9017000,PlayerGameProjection,YellowCards,decimal,32,True,Total yellow cards against,True,True
9017000,PlayerGameProjection,RedCards,decimal,32,True,Total red cards against,True,True
9017000,PlayerGameProjection,YellowRedCards,decimal,32,True,Total double yellow cards against (which result in a red card),True,True
9017000,PlayerGameProjection,Crosses,decimal,32,True,Total passes from a wide area of the field towards the center of the field near the opponent's goal,True,True
9017000,PlayerGameProjection,TacklesWon,decimal,32,True,Total tackles won,True,True
9017000,PlayerGameProjection,Interceptions,decimal,32,True,Total interceptions made,True,True
9017000,PlayerGameProjection,OwnGoals,decimal,32,True,Total goals scored against own team (accidentally),True,True
9017000,PlayerGameProjection,Fouls,decimal,32,True,Total fouls made,True,True
9017000,PlayerGameProjection,Fouled,decimal,32,True,Total times fouled,True,True
9017000,PlayerGameProjection,Offsides,decimal,32,True,Total offsides against,True,True
9017000,PlayerGameProjection,Passes,decimal,32,True,Total passes attempted,True,True
9017000,PlayerGameProjection,PassesCompleted,decimal,32,True,Total passes completed successfully to teammate,True,True
9017000,PlayerGameProjection,LastManTackle,decimal,32,True,Total tackles made when there is no one else available to stop the opponent from scoring (this can be the goalkeeper),True,True
9017000,PlayerGameProjection,CornersWon,decimal,32,True,Total corner kicks awarded,True,True
9017000,PlayerGameProjection,BlockedShots,decimal,32,True,Total shots blocked,True,True
9017000,PlayerGameProjection,Touches,decimal,32,True,Total times this player touched the ball,True,True
9017000,PlayerGameProjection,DefenderCleanSheets,decimal,32,True,Total defender clean sheets (awarded when zero goals were allowed to the opponent and the player played at least 60 minutes),True,True
9017000,PlayerGameProjection,GoalkeeperSaves,decimal,32,True,Total saves made by goalkeeper,True,True
9017000,PlayerGameProjection,GoalkeeperGoalsAgainst,decimal,32,True,Total goals allowed by goalkeeper,True,True
9017000,PlayerGameProjection,GoalkeeperSingleGoalAgainst,decimal,32,True,Total games where this goalkeeper allowed exactly one goal,True,True
9017000,PlayerGameProjection,GoalkeeperCleanSheets,decimal,32,True,Total goalkeeper clean sheets (awarded when zero goals were allowed to the opponent and the player played at least 60 minutes),True,True
9017000,PlayerGameProjection,GoalkeeperWins,decimal,32,True,Total goalkeeper wins (awarded when zero goals were allowed to the opponent and the player played at least 45 minutes),True,True
9017000,PlayerGameProjection,PenaltyKickGoals,decimal,32,True,Total penalty kick goals,True,True
9017000,PlayerGameProjection,PenaltyKickMisses,decimal,32,True,Total penalty kick misses,True,True
9017000,PlayerGameProjection,PenaltyKickSaves,decimal,32,True,Total penalty kick saves,True,True
9017000,PlayerGameProjection,PenaltiesWon,decimal,32,True,Total penalties won,True,True
9017000,PlayerGameProjection,PenaltiesConceded,decimal,32,True,Total penalties conceded ,True,True
9017000,PlayerGameProjection,Score,decimal,32,True,Goals scored by entire team,True,True
9017000,PlayerGameProjection,OpponentScore,decimal,32,True,Goals allowed to opponent,True,True
9017000,PlayerGameProjection,Tackles,decimal,32,True,Total Tackles,False,True
9018000,PlayerSeasonProjection,StatId,integer,32,False,The unique ID of the stat,True,False
9018000,PlayerSeasonProjection,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
9018000,PlayerSeasonProjection,Season,integer,32,False,The soccer regular season for which these totals apply,True,False
9018000,PlayerSeasonProjection,RoundId,integer,32,True,The unique ID of the round,True,False
9018000,PlayerSeasonProjection,TeamId,integer,32,True,The unique ID of the player's team,True,False
9018000,PlayerSeasonProjection,PlayerId,integer,32,True,Unique ID assigned to each player that stays with them throughout their career,True,False
9018000,PlayerSeasonProjection,Name,string,100,True,Player's name,True,False
9018000,PlayerSeasonProjection,ShortName,string,50,True,The short name of the player,True,False
9018000,PlayerSeasonProjection,Team,string,50,True,The abbreviation of the Team,True,False
9018000,PlayerSeasonProjection,PositionCategory,string,10,True,The player's position category. ,True,False
9018000,PlayerSeasonProjection,Position,string,10,True,The position of the player. Possible values include: A (Attacker); M (Midfielder); D (Defender); GK (Goalkeeper),True,False
9018000,PlayerSeasonProjection,Started,integer,32,True,Number of games started,True,False
9018000,PlayerSeasonProjection,GlobalTeamId,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
9018000,PlayerSeasonProjection,Updated,datetime,,True,The timestamp of when the record was last updated (US Eastern Time),True,False
9018000,PlayerSeasonProjection,UpdatedUtc,datetime,,True,The timestamp of when the record was last updated (UTC Time),True,False
9018000,PlayerSeasonProjection,Games,integer,32,True,The number of games played,True,False
9018000,PlayerSeasonProjection,FantasyPoints,decimal,32,True,Total fantasy points,True,True
9018000,PlayerSeasonProjection,FantasyPointsFanDuel,decimal,32,True,Total Fan Duel daily fantasy points scored,True,True
9018000,PlayerSeasonProjection,FantasyPointsDraftKings,decimal,32,True,Total Draft Kings daily fantasy points scored,True,True
9018000,PlayerSeasonProjection,FantasyPointsYahoo,decimal,32,True,Total Yahoo daily fantasy points scored,True,True
9018000,PlayerSeasonProjection,FantasyPointsMondogoal,decimal,32,True,Total Mondogoal fantasy points scored,True,True
9018000,PlayerSeasonProjection,Minutes,decimal,32,True,Total minutes played,True,True
9018000,PlayerSeasonProjection,Goals,decimal,32,True,Total goals scored,True,True
9018000,PlayerSeasonProjection,Assists,decimal,32,True,Total assists scored,True,True
9018000,PlayerSeasonProjection,Shots,decimal,32,True,Total shots attempted,True,True
9018000,PlayerSeasonProjection,ShotsOnGoal,decimal,32,True,Total shots on goal attempted,True,True
9018000,PlayerSeasonProjection,YellowCards,decimal,32,True,Total yellow cards against,True,True
9018000,PlayerSeasonProjection,RedCards,decimal,32,True,Total red cards against,True,True
9018000,PlayerSeasonProjection,YellowRedCards,decimal,32,True,Total double yellow cards against (which result in a red card),True,True
9018000,PlayerSeasonProjection,Crosses,decimal,32,True,Total passes from a wide area of the field towards the center of the field near the opponent's goal,True,True
9018000,PlayerSeasonProjection,TacklesWon,decimal,32,True,Total tackles won,True,True
9018000,PlayerSeasonProjection,Interceptions,decimal,32,True,Total interceptions made,True,True
9018000,PlayerSeasonProjection,OwnGoals,decimal,32,True,Total goals scored against own team (accidentally),True,True
9018000,PlayerSeasonProjection,Fouls,decimal,32,True,Total fouls made,True,True
9018000,PlayerSeasonProjection,Fouled,decimal,32,True,Total times fouled,True,True
9018000,PlayerSeasonProjection,Offsides,decimal,32,True,Total offsides against,True,True
9018000,PlayerSeasonProjection,Passes,decimal,32,True,Total passes attempted,True,True
9018000,PlayerSeasonProjection,PassesCompleted,decimal,32,True,Total passes completed successfully to teammate,True,True
9018000,PlayerSeasonProjection,LastManTackle,decimal,32,True,Total tackles made when there is no one else available to stop the opponent from scoring (this can be the goalkeeper),True,True
9018000,PlayerSeasonProjection,CornersWon,decimal,32,True,Total corner kicks awarded,True,True
9018000,PlayerSeasonProjection,BlockedShots,decimal,32,True,Total shots blocked,True,True
9018000,PlayerSeasonProjection,Touches,decimal,32,True,Total times this player touched the ball,True,True
9018000,PlayerSeasonProjection,DefenderCleanSheets,decimal,32,True,Total defender clean sheets (awarded when zero goals were allowed to the opponent and the player played at least 60 minutes),True,True
9018000,PlayerSeasonProjection,GoalkeeperSaves,decimal,32,True,Total saves made by goalkeeper,True,True
9018000,PlayerSeasonProjection,GoalkeeperGoalsAgainst,decimal,32,True,Total goals allowed by goalkeeper,True,True
9018000,PlayerSeasonProjection,GoalkeeperSingleGoalAgainst,decimal,32,True,Total games where this goalkeeper allowed exactly one goal,True,True
9018000,PlayerSeasonProjection,GoalkeeperCleanSheets,decimal,32,True,Total goalkeeper clean sheets (awarded when zero goals were allowed to the opponent and the player played at least 60 minutes),True,True
9018000,PlayerSeasonProjection,GoalkeeperWins,decimal,32,True,Total goalkeeper wins (awarded when zero goals were allowed to the opponent and the player played at least 45 minutes),True,True
9018000,PlayerSeasonProjection,PenaltyKickGoals,decimal,32,True,Total penalty kick goals,True,True
9018000,PlayerSeasonProjection,PenaltyKickMisses,decimal,32,True,Total penalty kick misses,True,True
9018000,PlayerSeasonProjection,PenaltyKickSaves,decimal,32,True,Total penalty kick saves,True,True
9018000,PlayerSeasonProjection,PenaltiesWon,decimal,32,True,Total penalties won,True,True
9018000,PlayerSeasonProjection,PenaltiesConceded,decimal,32,True,Total penalties conceded ,True,True
9018000,PlayerSeasonProjection,Score,decimal,32,True,Goals scored by entire team,True,True
9018000,PlayerSeasonProjection,OpponentScore,decimal,32,True,Goals allowed to opponent,True,True
9018000,PlayerSeasonProjection,Tackles,decimal,32,True,Total Tackles,False,True
9019000,Standing,StandingId,integer,32,False,The unique ID of the standing,True,False
9019000,Standing,RoundId,integer,32,False,The unique ID of the round,True,False
9019000,Standing,TeamId,integer,32,False,The unique ID of the team,True,False
9019000,Standing,Name,string,100,True,The full name of the team,True,False
9019000,Standing,ShortName,string,50,True,The short name of the team,True,False
9019000,Standing,Scope,string,20,True,The scope of the standing (possible values: Total; Away; Home),True,False
9019000,Standing,[Order],integer,32,True,The order of the teams in the standing (e.g 1; 2; 3; 4; etc.),True,False
9019000,Standing,Games,integer,32,True,Number of games played,True,False
9019000,Standing,Wins,integer,32,True,Number of wins,True,False
9019000,Standing,Losses,integer,32,True,Number of losses,True,False
9019000,Standing,Draws,integer,32,True,Number of draws,True,False
9019000,Standing,GoalsScored,integer,32,True,Number of goals scored,True,False
9019000,Standing,GoalsAgainst,integer,32,True,Number of goals against,True,False
9019000,Standing,GoalsDifferential,integer,32,True,Total goal differential,True,False
9019000,Standing,Points,integer,32,True,Total points accumulated,True,False
9019000,Standing,Group,string,50,True,The name of the group (when applicable),True,False
9019000,Standing,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
9020000,Referee,RefereeId,integer,32,False,The unique ID of the referee,True,False
9020000,Referee,FirstName,string,50,True,Referee's first name,True,False
9020000,Referee,LastName,string,50,True,Referee's last name,True,False
9020000,Referee,ShortName,string,50,True,Referee's short name,True,False
9020000,Referee,Nationality,string,50,True,Referee's nationality,True,False
9021000,Coach,CoachId,integer,32,False,The unique ID of the coach,True,False
9021000,Coach,FirstName,string,50,True,Coach's first name,True,False
9021000,Coach,LastName,string,50,True,Coach's last name,True,False
9021000,Coach,ShortName,string,50,True,Coach's short name,True,False
9021000,Coach,Nationality,string,50,True,Coach's nationality,True,False
9022000,Lineup,LineupId,integer,32,False,The unique ID of the lineup ,True,False
9022000,Lineup,GameId,integer,32,False,The unique ID of the game,True,False
9022000,Lineup,Type,string,20,False,The player's status in the lineup. Possible values: Substitute In; Starter; Bench,True,False
9022000,Lineup,TeamId,integer,32,False,The unique ID of the team,True,False
9022000,Lineup,PlayerId,integer,32,False,The player's unique PlayerID as assigned by SportsDataIO,True,False
9022000,Lineup,Name,string,100,False,The name of the player in the lineup,True,False
9022000,Lineup,Position,string,10,True,The position of the player,True,False
9022000,Lineup,ReplacedPlayerId,integer,32,True,The unique ID of the replaced player,True,False
9022000,Lineup,ReplacedPlayerName,string,100,True,The name of the replaced player,True,False
9022000,Lineup,GameMinute,integer,32,True,The minute of the game,True,False
9022000,Lineup,GameMinuteExtra,integer,32,True,The extra minute of the game,True,False
9022000,Lineup,PitchPositionHorizontal,integer,32,True,The pitch position of where this player lined up on the field. This is used for rendering an image of a soccer/football field with the players marked as such. This will be a number between 0 and 50.,True,False
9022000,Lineup,PitchPositionVertical,integer,32,True,The pitch position of where this player lined up on the field. This is used for rendering an image of a soccer/football field with the players marked as such. This will be a number between 0 and 50.,True,False
9023000,Goal,GoalId,integer,32,False,The unique ID of the goal,True,False
9023000,Goal,GameId,integer,32,False,The unique ID of the game,True,False
9023000,Goal,TeamId,integer,32,False,The unique ID of the team that scored the goal,True,False
9023000,Goal,PlayerId,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO,True,False
9023000,Goal,Name,string,100,True,The name of the player,True,False
9023000,Goal,Type,string,20,True,The type of goal scored,True,False
9023000,Goal,AssistedByPlayerId1,integer,32,True,The unique ID of the first assisted player,True,False
9023000,Goal,AssistedByPlayerName1,string,100,True,The player's name of the first assisted player,True,True
9023000,Goal,AssistedByPlayerId2,integer,32,True,The unique ID of the second assisted player,True,False
9023000,Goal,AssistedByPlayerName2,string,100,True,The player's name of the second assisted player,True,True
9023000,Goal,GameMinute,integer,32,True,The minute in the game in which the goal was scored,True,True
9023000,Goal,GameMinuteExtra,integer,32,True,The extra minute in the game in which the goal was scored,True,True
9024000,Booking,BookingId,integer,32,False,The unique ID of the booking,True,False
9024000,Booking,GameId,integer,32,False,The unique ID of the game,True,False
9024000,Booking,Type,string,20,False,The type of booking. Possible values: Yellow Card; Red Card; Yellow Red Card,True,False
9024000,Booking,TeamId,integer,32,False,The unique ID of the team,True,False
9024000,Booking,PlayerId,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO,True,False
9024000,Booking,Name,string,100,True,The name of the player who was booked ,True,False
9024000,Booking,GameMinute,integer,32,True,The minute in the game in which the booking occurred,True,False
9024000,Booking,GameMinuteExtra,integer,32,True,The extra minute in the game in which the booking occurred,True,False
9025000,PenaltyShootout,PenaltyShootoutId,integer,32,False,The unique ID of the penalty shootout,True,False
9025000,PenaltyShootout,GameId,integer,32,False,The unique ID of the game,True,False
9025000,PenaltyShootout,Type,string,10,False,The result of this penalty shootout kick. Possible values: Goal; Miss,True,False
9025000,PenaltyShootout,TeamId,integer,32,False,The unique ID of the team,True,False
9025000,PenaltyShootout,PlayerId,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO,True,False
9025000,PenaltyShootout,Name,string,100,True,The name of the player in the penalty shootout,True,False
9025000,PenaltyShootout,Position,string,10,True,The position of the player in the penalty shootout,True,False
9025000,PenaltyShootout,Order,integer,32,False,The order of the penalty shootout,True,False
9026000,CompetitionDetail,CurrentSeason,Season,,True,The current active season for this competition/league,True,False
9026000,CompetitionDetail,Teams,TeamDetail[],,True,The active teams associated with this competition/league,True,False
9026000,CompetitionDetail,Games,Game[],,True,The complete schedule for the current season of this competition/league,True,False
9026000,CompetitionDetail,CompetitionId,integer,32,False,The unique ID of the competition/league,True,False
9026000,CompetitionDetail,AreaId,integer,32,False,The unique ID of the area where this competition/league is played,True,False
9026000,CompetitionDetail,AreaName,string,50,True,The display name of the area where this competition/league is played,True,False
9026000,CompetitionDetail,Name,string,50,False,The display name of the competition/league,True,False
9026000,CompetitionDetail,Gender,string,10,True,Indicates the gender of the players on this team (possible values: Male; Female),True,False
9026000,CompetitionDetail,Type,string,10,True,The type of this competition/league (possible values: Club; International),True,False
9026000,CompetitionDetail,Format,string,50,True,The format of the competition/league (possible values: Domestic League; International Cup),True,False
9026000,CompetitionDetail,Seasons,Season[],,True,The seasons associated with this competition/league,True,False
9026000,CompetitionDetail,Key,string,5,True,The unique string key of the competition/league,True,False
9027000,TeamDetail,Players,Player[],,True,The players who are current on this team's active roster/squad,True,False
9027000,TeamDetail,TeamId,integer,32,False,The auto-generated unique ID of the Team,True,False
9027000,TeamDetail,AreaId,integer,32,True,The unique ID of the team's current home arena,True,False
9027000,TeamDetail,VenueId,integer,32,True,The unique ID of the team's current home venue,True,False
9027000,TeamDetail,[Key],string,10,True,Abbreviation of the team (e.g. LIV; ARS; etc.),True,False
9027000,TeamDetail,Name,string,50,False,The mascot of the team (e.g. The Reds; The Gunners; etc.),True,False
9027000,TeamDetail,FullName,string,100,True,The full name of the team (e.g. Liverpool Football Club; Arsenal Football Club; etc.),True,False
9027000,TeamDetail,Active,boolean,,False,Whether or not this team is active,True,False
9027000,TeamDetail,AreaName,string,50,True,The area name of the home team,True,False
9027000,TeamDetail,VenueName,string,50,True,The venue name of the home team,True,False
9027000,TeamDetail,Gender,string,10,True,Indicates the gender of the players on this team (possible values: Make; Female),True,False
9027000,TeamDetail,Type,string,10,True,The type of this team. Possible values: Club; National,True,False
9027000,TeamDetail,Address,string,100,True,The address of the home team,True,False
9027000,TeamDetail,City,string,50,True,The city of the home team,True,False
9027000,TeamDetail,Zip,string,50,True,The zip code of the home team,True,False
9027000,TeamDetail,Phone,string,50,True,The phone number of the home team,True,False
9027000,TeamDetail,Fax,string,50,True,The fax number of the home team,True,False
9027000,TeamDetail,Website,string,50,True,The website address of the home team,True,False
9027000,TeamDetail,Email,string,50,True,The email of the home team,True,False
9027000,TeamDetail,Founded,integer,32,True,The year the team was founded (e.g. 1950; 1960; etc.),True,False
9027000,TeamDetail,ClubColor1,string,50,True,The primary color of this team's logo/uniform/branding,True,False
9027000,TeamDetail,ClubColor2,string,50,True,The secondary color of this team's logo/uniform/branding,True,False
9027000,TeamDetail,ClubColor3,string,50,True,The tertiary color of this team's logo/uniform/branding,True,False
9027000,TeamDetail,Nickname1,string,50,True,A nickname for this team,True,False
9027000,TeamDetail,Nickname2,string,50,True,A nickname for this team,True,False
9027000,TeamDetail,Nickname3,string,50,True,A nickname for this team,True,False
9027000,TeamDetail,WikipediaLogoUrl,string,250,True,The link to the team's logo hosted on Wikipedia. (This is not licensed for public or commercial use),True,False
9027000,TeamDetail,WikipediaWordMarkUrl,string,250,True,The link to the team's wordmark logo hosted on Wikipedia. (This is not licensed for public or commercial use),True,False
9027000,TeamDetail,GlobalTeamId,integer,32,False,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
9028000,BoxScore,Game,Game,,True,The game details associated with this box score,True,False
9028000,BoxScore,AwayTeamCoach,Coach,,True,The coach of the away team,True,False
9028000,BoxScore,HomeTeamCoach,Coach,,True,The coach of the home team,True,False
9028000,BoxScore,MainReferee,Referee,,True,The main referee,True,False
9028000,BoxScore,AssistantReferee1,Referee,,True,The first assistant referee,True,False
9028000,BoxScore,AssistantReferee2,Referee,,True,The second assistant referee,True,False
9028000,BoxScore,FourthReferee,Referee,,True,The fourth referee,True,False
9028000,BoxScore,AdditionalAssistantReferee1,Referee,,True,The first additional assistant referee,True,False
9028000,BoxScore,AdditionalAssistantReferee2,Referee,,True,The second additional assistant referee,True,False
9028000,BoxScore,Lineups,Lineup[],,True,The details of the lineups for each team,True,False
9028000,BoxScore,Goals,Goal[],,True,The details of the goals scored during this game,True,False
9028000,BoxScore,Bookings,Booking[],,True,The details of the bookings (yellow/red cards) recorded during this game,True,False
9028000,BoxScore,PenaltyShootouts,PenaltyShootout[],,True,The details of the penalty shootouts recorded during this game,True,False
9028000,BoxScore,TeamGames,TeamGame[],,True,The team stats for this game,True,False
9028000,BoxScore,PlayerGames,PlayerGame[],,True,The player stats for this game,True,False
9028000,BoxScore,VideoAssistantReferee,Referee,,True,The referee in charge of the video reviews (VAR),True,False
9029000,GameInfo,GameId,integer,32,False,The unique ID of the game.,True,False
9029000,GameInfo,RoundId,integer,32,False,The RoundId of the round that this game is associated with.,True,False
9029000,GameInfo,Season,integer,32,False,The calendar year of the season during which this game occurs.,True,False
9029000,GameInfo,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
9029000,GameInfo,Week,integer,32,True,The week during the season/round in which this game occurs.,True,False
9029000,GameInfo,Day,date,,True,The day that the game is scheduled to be played in UTC.,True,False
9029000,GameInfo,DateTime,datetime,,True,The date/time that the game is scheduled to be played in UTC.,True,False
9029000,GameInfo,Status,string,10,True,Indicates the game's status. Possible values include: Scheduled; InProgress; Break; Final; Awarded; Postponed; Canceled; Suspended. If a game is called off before it starts; the Status is set to Postponed; until a new date/time is scheduled; at which point; the DateTime is updated; and the Status is set back to Scheduled. If a game has already started; and temporarily interrupted; it's Status is set to Suspended; until it either resumes; or gets postponed and replayed at a later date. If the game is at halftime; then the Status will be Break. Awarded is used in cases where a game is decided on the so called "green table." That means that a game was decided by the Federation/League to one team for a reason. This can include situations like riots; where the opponent team gets 3:0 win awarded as punishment. Awarded is also used when a club withdraws during the season from the competition then all the remaining matches getting awarded 3:0.,True,False
9029000,GameInfo,AwayTeamId,integer,32,True,The TeamId of the away team.,True,False
9029000,GameInfo,HomeTeamId,integer,32,True,The TeamId of the home team.,True,False
9029000,GameInfo,AwayTeamName,string,50,True,The name of the away team.,True,False
9029000,GameInfo,HomeTeamName,string,50,True,The name of the home team.,True,False
9029000,GameInfo,GlobalGameId,integer,32,False,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
9029000,GameInfo,GlobalAwayTeamId,integer,32,True,A globally unique ID for the away team. This value is guaranteed to be unique across all sports/leagues.,False,False
9029000,GameInfo,GlobalHomeTeamId,integer,32,True,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues.,False,False
9029000,GameInfo,PregameOdds,GameOdd[],,True,List of Pregame Odds from different sportsbooks,True,False
9029000,GameInfo,LiveOdds,GameOdd[],,True,List of Live Odds from different sportsbooks,True,False
9029000,GameInfo,HomeTeamScore,integer,,True,Score of the home team (updated after game ends to allow for resolving bets),True,True
9029000,GameInfo,AwayTeamScore,integer,,True,Score of the away team (updated after game ends to allow for resolving bets),True,True
9029000,GameInfo,TotalScore,integer,,True,Total scored points in the game (updated after game ends to allow for resolving bets),True,True
9029000,GameInfo,AlternateMarketPregameOdds,GameOdd[],,True,List of Alternate Market GameOdds from different sportsbooks (such as 1st-half; 1st-qtr; etc),True,True
9030000,GameOdd,GameOddId,integer,32,False,Unique ID of this odd,True,False
9030000,GameOdd,Sportsbook,string,25,False,Name of sportsbook,True,True
9030000,GameOdd,GameId,integer,32,False,The unique ID of the game,True,False
9030000,GameOdd,Created,datetime,,False,The timestamp of when these odds were first created; based on US Eatern Time (EST/EDT).,True,False
9030000,GameOdd,Updated,datetime,,False,The timestamp of when these odds were last updated; based on US Eatern Time (EST/EDT). If these are the latest odds for this game; and they have not been updated within the last few minutes; then it indicates that there were problems connecting to the sportsbook.,True,False
